,,0,1,2,3,4,5,6,7,8,9
,ARPD,0.328815347391838,0.220357401593818,0.233600460074762,0.168859218535244,0.135916714864083,0.128928748687051,0.247788805617447,0.187160232193863,0.287631831255992,0.085606912133701
50x20,1,125907,119274,116717,121142,118735,121023,123511,122558,122000,124148
,10,126121,119274,116856,121192,118774,120703,123320,122527,122258,124433
,11,126280,119270,116927,120712,118379,121123,123455,122667,122111,124448
,12,125850,119337,116593,120818,118414,121052,123580,122569,122210,124377
,13,125850,119436,116792,120902,118897,121049,123222,123006,122073,124638
,14,126123,119259,116687,121027,118774,121110,123511,122558,122205,124389
,15,125850,119270,116459,120974,118652,121007,123511,122527,121872,124101
,16,125850,119266,116650,121063,118415,120703,123586,122581,122047,124064
,17,125854,119274,116716,121086,118717,120980,123511,122760,122111,124388
,18,125854,119383,116716,120973,118414,120813,123129,122838,122111,124389
,19,125854,119274,116459,120974,118774,120980,123320,123006,122073,124329
,2,126121,119274,116459,121203,118907,120856,123455,122786,122202,124547
,20,125850,119430,116792,120983,118735,120920,123455,122527,122073,124632
,3,126280,119301,116856,120973,118897,121023,123580,122659,122090,124305
,4,126061,119383,116792,121142,118774,121023,123222,122760,122106,124096
,5,125850,119284,116856,121159,118415,120891,123511,122772,121872,124096
,6,125831,119284,116489,120995,118405,120767,123511,122909,121872,124096
,7,125907,119266,116459,120712,118405,120703,123586,122527,121872,124208
,8,125967,119266,116716,120818,118907,120791,123511,122546,122202,124782
,9,125907,119270,116593,120782,118735,121052,123129,122527,122106,124589
,Min,125831,119259,116459,120712,118379,120703,123129,122527,121872,124064
,Max,126280,119436,116927,121203,118907,121123,123586,123006,122258,124782
,Mean,125958.35,119303.75,116679.2,120981.5,118656.25,120928.45,123430.8,122680.5,122073.3,124352.75
,Std. Dev.,149.522494347136,57.1257845736747,152.995562371146,152.405104210698,199.517806882388,139.86251708092,151.030007474987,163.828054920235,120.984165993128,213.659560737957
,ARPD,0.101207174702577,0.037523373498017,0.189079418507801,0.223258665252833,0.399588776822582,0.186780775954202,0.381255997787934,0.156340569357248,0.165173296573454,0.232742777921073
100x5,1,254526,243228,238464,228105,241120,233545,241147,231894,248793,243619
,10,254258,243170,238180,228430,241297,233367,240813,231894,249230,243855
,11,254186,243106,238688,228105,241292,233367,240750,231529,249097,243615
,12,254526,243287,238661,228269,240838,233564,241065,231764,249599,243855
,13,254418,243313,238632,228475,240852,233216,241147,231613,249404,243700
,14,254497,243469,238649,228279,241216,233421,241411,231529,248845,243841
,15,253916,243265,238662,228251,241097,233367,240895,231909,249404,243564
,16,254526,242907,238804,228270,241008,233614,241147,232096,249097,243566
,17,254085,243552,238968,228335,241292,233287,240894,231529,249599,243608
,18,254297,243857,238649,228288,241245,233367,241147,231624,249160,243360
,19,254099,243106,238318,228046,241456,233396,240813,231764,248686,243619
,2,254962,243229,238881,228279,241008,233430,240750,231529,248637,243989
,20,254229,243395,238395,228270,240885,233564,240750,231894,248844,243957
,3,254085,243469,238805,227889,241292,233817,241065,231764,248637,243591
,4,253799,242991,238540,228310,240954,233487,241147,231613,248793,243471
,5,254174,243569,238804,228316,240885,233404,241411,231529,248968,243989
,6,254085,243395,238688,228469,240956,233430,240895,232096,248637,243989
,7,254962,243569,238180,228430,241100,233545,241147,231624,249010,243878
,8,255094,243146,238395,228475,241301,233430,240894,231529,249318,243619
,9,254000,242991,238774,228105,240954,233132,241147,231764,249076,243660
,Min,253799,242907,238180,227889,240838,233132,240750,231529,248637,243360
,Max,255094,243857,238968,228475,241456,233817,241411,232096,249599,243989
,Mean,254336.2,243300.7,238606.85,228269.8,241102.4,233437.5,241021.75,231724.35,249041.7,243717.25
,Std. Dev.,354.660341587182,236.945940980993,221.992004360517,155.707417935049,185.558445892676,148.846264737533,203.916101168568,188.746913533496,311.411066970297,186.888898884647
