,,0,1,2,3,4,5,6,7,8,9
,4,64817,68112,63455,68340,69476,66961,66253,64404,63069,68960
,5,64838,68106,63275,68389,69463,66961,66253,64447,63057,69010
,6,64842,68074,63335,68400,69408,66961,66253,64413,63067,68972
,7,64838,68106,63314,68273,69404,66961,66253,64422,63047,68843
,8,64803,68074,63430,68342,69443,66906,66253,64420,63068,68925
,9,64841,68058,63350,68313,69460,66970,66253,64422,63051,69078
,Min,64802,68058,63274,68273,69404,66865,66253,64381,63033,68843
,Max,64842,68125,63475,68426,69479,66970,66271,64447,63073,69078
,Mean,64822.25,68082.4,63369.8,68361.95,69448.35,66937.1,66253.9,64410.4,63053.4,68990.9
,Std. Dev.,15.7409121651026,20.3506110085435,64.2278837626741,44.9273975724343,27.9101471832284,36.0509872848238,4.02492235949962,15.0801368135634,11.0663073287677,59.8057381510292
,ARPD,0.029705414872768,0.029972671975552,0.328995281973338,0.199264210125172,0.081205326262393,0.143774030909173,-0.006187932023303,0.07986451001414,0.114955303980566,0.134837005428314
50x10,1,87993,83663,80148,86863,87195,87027,89470,87692,86257,88750
,10,88010,83937,80403,87368,87295,87097,89478,87607,86200,88681
,11,87748,83784,80453,87286,87173,86997,89547,87804,86264,88713
,12,87957,83898,80265,87155,87133,87053,89646,87458,86281,88383
,13,87881,83731,80546,87364,87188,87078,89704,87640,85880,88763
,14,87638,83610,80266,87020,86895,87157,89456,87669,86236,88574
,15,87536,83772,80458,87197,87314,87088,89503,87617,86134,88845
,16,88006,83513,80563,87256,87101,87012,89598,87649,86141,88647
,17,87937,83674,80269,87144,87322,87095,89295,87530,86197,88518
,18,87729,83621,80416,87355,87363,86873,89629,87652,86087,88681
,19,87621,83521,80194,87134,87236,87038,89598,87728,86255,88631
,2,87770,83640,80370,87281,87303,86930,89655,87463,86268,88775
,20,87715,83660,80351,87138,87081,86983,89591,87685,86334,88746
,3,87790,83434,80397,86970,87147,86920,89629,87739,86297,88802
,4,87905,83544,80234,87264,87132,87104,89609,87523,85954,88519
,5,87868,83641,80561,86975,87106,87102,89544,87564,86127,88766
,6,87817,83753,80315,87119,87270,87141,89632,87415,86092,88551
,7,87879,83557,80470,87252,87139,86909,89482,87611,86267,88862
,8,87993,83802,80403,87143,87149,86834,89471,87403,86376,88675
,9,87879,83785,80263,87139,87306,87065,89516,87463,86172,88499
,Min,87536,83434,80148,86863,86895,86834,89295,87403,85880,88383
,Max,88010,83937,80563,87368,87363,87157,89704,87804,86376,88862
,Mean,87833.6,83677,80367.25,87171.15,87192.4,87025.15,89552.65,87595.6,86190.95,88669.05
,Std. Dev.,137.803215912363,130.998192032522,121.361519523499,138.181145411986,111.290232228501,91.2707222324996,95.2869765221714,114.111856480708,122.549871695696,127.943028028309
,ARPD,0.718520302269313,1.03477420912823,0.475389750834511,0.681616058950578,0.858762290341237,0.448018744878054,0.772680215155403,0.888694370220216,0.777482870705984,0.672195919479546
50x20,1,127166,120429,118107,121898,119783,122380,124880,124862,123294,125875
,10,127146,120255,118126,121937,119901,122259,124992,124962,123600,125527
,11,127114,120241,117589,122077,119806,121835,124991,124786,123133,125621
,12,127193,120310,117853,122097,119958,122155,124625,124052,123117,125138
,13,127681,120642,118084,121934,119958,121982,124650,124868,123268,125342
,14,127383,120156,117728,121828,119601,122324,124996,125011,123462,125446
,15,127393,120330,117588,121985,119682,121916,124577,124211,123224,125321
,16,127097,120693,117895,122194,119884,121921,124967,124106,123536,125371
,17,127533,120574,117831,121919,119788,121808,124933,124228,123108,125403
,18,127493,120611,118341,121965,119338,122287,124891,124949,123367,125125
,19,127416,120369,118066,121693,119805,122148,124675,124454,123453,125599
,2,127533,120369,118030,121711,119954,121734,124448,124717,123518,125732
,20,127494,120358,117710,122245,119406,121844,124500,124750,123224,125559
,3,127243,120416,118140,122420,119594,122536,124929,124206,123121,125756
,4,127400,120831,117926,122031,119556,122084,124623,124370,123405,125599
,5,126957,120504,118568,122133,119972,121919,124751,124785,122688,125385
,6,127400,120566,118271,122007,119404,122362,124843,124364,123201,125337
,7,127776,120133,117800,121934,119839,121834,124647,124537,123503,125839
,8,126934,120332,118045,122012,119795,122326,124472,124198,123277,125770
,9,127399,120287,117852,122097,119764,121735,124799,124659,123122,125590
,Min,126934,120133,117588,121693,119338,121734,124448,124052,122688,125125
,Max,127776,120831,118568,122420,119972,122536,124996,125011,123600,125875
,Mean,127337.55,120420.3,117977.5,122005.85,119739.4,122069.45,124759.45,124553.75,123281.05,125516.75
,Std. Dev.,225.898783808846,184.591754391884,250.137541112253,170.974998172247,196.196303414932,246.77978143745,185.632765653617,317.28368097103,211.743010821087,215.96561007911
,ARPD,1.19728047937313,0.973762986441275,1.30389235696683,1.07184869772682,1.31608339538347,1.13207625328285,1.46179307428311,1.68566156961033,1.15617204936327,1.17096820995615
100x5,1,256544,244798,240229,229860,242108,235191,242050,232864,250972,244369
,10,256284,244950,240068,229813,242353,235221,242203,233333,250241,244374
,11,256427,244604,239728,229356,242739,235326,241921,233455,251212,244856
,12,256028,244802,239812,229438,242218,235166,242010,233409,251293,244332
,13,256269,244728,239784,229264,242411,234829,242252,233724,251207,244690
,14,255808,244619,239477,229529,242220,234838,242304,233392,250787,244923
,15,256001,244329,240146,229421,242478,235033,242084,233642,250448,244520
,16,256273,244604,240186,229613,242069,235239,241838,233656,250892,244606
,17,256592,245010,239715,229269,242479,235103,241804,233129,251099,244463
,18,256110,244866,240206,229591,242445,234966,241980,233649,251359,244921
,19,256123,244374,240221,229325,242418,235084,242002,233887,250552,244911
,2,256458,244911,240250,229413,242694,235389,242273,233785,250443,244689
,20,256745,244750,239783,229143,242665,235258,242172,233200,251109,244694
,3,256521,245040,240180,229444,242456,235387,241900,233570,251020,244684
,4,256270,244989,239732,229222,242478,234946,242047,233621,251121,244572
,5,256286,244249,240107,229466,242271,235115,242039,233324,251526,244465
,6,256716,244843,239858,229533,242412,234456,242090,233547,250770,244489
,7,256394,244530,239717,229295,242275,234770,241738,233761,251081,244605
,8,256491,244545,240135,229869,242643,235379,241805,233743,250883,244614
,9,256366,244517,239963,229341,242433,235187,242274,233198,251524,244917
,Min,255808,244249,239477,229143,242069,234456,241738,232864,250241,244332
,Max,256745,245040,240250,229869,242739,235389,242304,233887,251526,244923
,Mean,256335.3,244702.9,239964.85,229460.25,242413.25,235094.15,242039.3,233494.45,250976.95,244634.7
,Std. Dev.,241.321602409469,233.068298099393,233.440012580715,206.411922085299,184.560894244178,239.036063123714,170.893657299688,261.609486991987,355.600082144328,193.440348482556
,ARPD,1.0335694268721,0.793279429270483,0.749370224200185,0.689480404933981,0.758243311207079,0.926499124222962,0.569371211082441,0.892912698549873,1.00448324016726,0.52379191321499
100x10,1,306932,283834,296210,310533,293469,280316,286118,298831,311349,299954
,10,308287,281716,296745,310598,292217,280853,286783,300243,310117,299893
,11,307341,282841,297813,309830,293032,279176,286955,300940,310949,301290
,12,307259,283982,295678,310889,293742,280433,287727,300609,311565,300722
,13,307961,282627,297674,311258,292441,279805,287546,299636,310708,299084
,14,307838,284322,296859,311433,293205,279145,286868,300798,310215,301433
,15,306997,283222,297267,310532,291907,279579,287308,301645,310133,300441
,16,307458,283550,297787,309651,292678,279418,287091,300465,311713,301758
,17,307039,283638,296510,311495,292473,280656,287354,301418,311317,300578
,18,308805,284093,297085,310578,292848,279908,287169,300867,310840,300639
,19,307843,282198,295373,311107,292788,279948,287060,298584,311333,300796
,2,307302,282578,295766,311571,293502,278481,288062,300208,311289,300539
,20,308084,283193,297574,310985,292706,280947,287079,301396,311244,299783
,3,308294,282898,296891,310300,292320,278793,286720,300806,310348,300721
,4,307160,282773,296200,311135,293328,280402,286898,301491,310085,300519
,5,307055,283495,296711,310804,293461,278568,287772,300332,312280,301352
,6,307950,283799,297231,311147,292895,281057,287041,301137,308769,301167
,7,305909,284151,297354,311173,293224,279442,287762,301569,310883,300125
,8,307012,284230,296808,308020,292925,280065,286893,300706,309835,302052
,9,306826,282360,296919,310977,293439,279545,286355,301378,311106,300327
,Min,305909,281716,295373,308020,291907,278481,286118,298584,308769,299084
,Max,308805,284322,297813,311571,293742,281057,288062,301645,312280,302052
,Mean,307467.6,283275,296822.75,310700.8,292930,279826.85,287128.05,300652.95,310803.9,300658.65
,Std. Dev.,663.706292048872,750.887334740495,701.068047977325,811.214528054272,495.545738501875,772.349135328127,482.998580688772,850.359272369781,796.57271779596,715.46917069188
,ARPD,2.68395723889644,3.16177032917809,2.83849565187264,2.84530213005412,2.65998457979954,3.32691448468892,2.30859543415441,3.08160046628838,2.70299117056149,2.88425213017144
100x20,1,381822,388571,386644,389856,386539,388079,390514,401807,388861,393668
,10,382098,389191,385889,386370,385743,389088,390805,401259,390928,395329
,11,383251,387359,385239,390156,385207,387937,390946,400796,390092,395196
,12,385092,389213,385800,390790,384251,388835,390572,400036,390650,395651
,13,382872,387562,386594,390157,384601,389435,391127,400982,389924,396093
,14,382122,389367,385839,388927,386480,389725,390378,400847,389121,394684
,15,383847,390177,384771,388249,386042,387196,389505,402209,389716,395300
,16,385062,386860,386242,389750,384949,388263,392045,399740,390906,396161
,17,383475,388748,386662,389681,383776,388680,389501,402315,389596,394880
,18,383406,390129,386140,386991,385937,389640,391531,401687,390217,396596
,19,381548,387124,385723,389631,386496,389085,390902,400897,390892,395554
,2,383970,389420,385739,389208,385664,388065,390777,400201,390974,394575
,20,380727,389855,384234,388351,385835,388528,391062,400222,390101,396630
,3,383575,387159,386107,390086,385502,388103,392368,401577,390924,392714
,4,381758,385536,385449,388435,386542,386049,390112,401826,390483,394069
,5,381992,388032,386634,388804,386709,389139,388432,400867,388626,396279
,6,383519,388981,385648,389420,384989,388014,389940,400561,390974,395471
,7,383502,389390,385556,390074,384971,389008,392349,401177,389199,394075
,8,383497,389345,385995,390152,385168,388907,391352,400058,390343,394357
,9,384851,389145,384424,390510,387467,388133,390105,400751,389228,395065
,Min,380727,385536,384234,386370,383776,386049,388432,399740,388626,392714
,Max,385092,390177,386662,390790,387467,389725,392368,402315,390974,396630
,Mean,383099.3,388558.2,385766.45,389279.9,385643.4,388495.45,390716.15,400990.75,390087.75,395117.35
,Std. Dev.,1211.56893063672,1248.27348555388,693.819518091132,1145.47751017459,920.558205941545,868.009305977279,981.245946689583,740.63776748933,773.205009581615,1019.06258652899
,ARPD,4.31084197600111,3.88367840184797,3.86343382236139,4.13509638277041,4.0988071554477,4.21909874238132,4.33481626669301,4.03022653688099,3.72936183564988,4.00589367173907
200x10,1,1100491,1097465,1104472,1087710,1094490,1071074,1120158,1108695,1088694,1095804
,10,1100831,1091067,1105327,1084264,1094715,1073796,1120801,1107854,1084580,1093452
,11,1095355,1092343,1100213,1085422,1090524,1071301,1121836,1105698,1089984,1095442
,12,1092453,1098738,1101473,1083401,1094299,1070578,1123965,1101850,1088393,1096938
,13,1094140,1097055,1107145,1077016,1096281,1069342,1122242,1105180,1088773,1096328
,14,1103595,1096575,1104367,1085853,1095267,1069118,1122603,1102627,1080868,1094785
,15,1097958,1097745,1103712,1087945,1096358,1074077,1118199,1102026,1086434,1098243
,16,1103860,1098390,1102566,1087645,1095383,1066991,1122207,1103247,1087649,1094304
,17,1098344,1093296,1103615,1084168,1092051,1073144,1121923,1105820,1089040,1093616
,18,1104598,1093634,1094497,1086284,1095670,1076401,1122580,1103237,1083061,1092084
,19,1100788,1099533,1100837,1087402,1093442,1069973,1122907,1103860,1089142,1092880
,2,1102163,1096899,1093890,1085802,1098431,1073085,1120452,1096797,1091142,1095444
,20,1099446,1098626,1100487,1080440,1095737,1066357,1121245,1099868,1089643,1089671
,3,1103796,1098017,1101494,1084382,1093787,1073056,1122468,1104463,1089607,1091495
,4,1104598,1100973,1102823,1081812,1095798,1075455,1119264,1103220,1090069,1090491
,5,1100962,1095723,1093077,1084566,1098173,1066994,1123711,1106369,1084673,1096948
,6,1103328,1097780,1103549,1084732,1092588,1073924,1116997,1105129,1089818,1093729
,7,1104159,1097468,1104214,1081123,1091864,1074316,1117438,1107320,1083303,1091993
,8,1096371,1095270,1098458,1080348,1092002,1069386,1119472,1102288,1088947,1094073
,9,1098147,1099163,1100916,1084710,1096421,1074376,1122009,1107360,1087392,1097283
,Min,1092453,1091067,1093077,1077016,1090524,1066357,1116997,1096797,1080868,1089671
,Max,1104598,1100973,1107145,1087945,1098431,1076401,1123965,1108695,1091142,1098243
,Mean,1100269.15,1096788,1101356.6,1084251.25,1094664.05,1071637.2,1121123.85,1104145.4,1087560.6,1094250.15
,Std. Dev.,3665.57368634161,2543.9844421901,3822.29565079747,2871.43952299374,2115.56311963456,2957.58916046588,1990.43500336775,2879.54448883116,2813.15001190368,2353.13574160545
,ARPD,5.02138571409481,5.86327581314271,5.13431547837808,5.05343500356072,5.5552657385881,6.45578900312919,6.43008287528835,5.53401398906185,6.08846553414395,6.11672013312955
200x20,1,1307157,1323922,1337895,1318581,1304032,1313889,1332178,1320993,1314442,1326690
,10,1302123,1324692,1336493,1320620,1308809,1312560,1327898,1324378,1321344,1322815
,11,1303140,1324563,1338825,1320281,1311674,1312594,1330173,1324302,1316417,1325004
,12,1300131,1329137,1334738,1319513,1312317,1313528,1325908,1324187,1316132,1323464
,13,1300118,1323670,1340733,1322532,1307399,1314371,1332611,1322245,1311231,1321584
,14,1304717,1323459,1338372,1318068,1313394,1312576,1321329,1323117,1319027,1328125
,15,1301124,1327783,1338632,1322335,1303421,1312334,1331028,1319219,1320158,1322387
,16,1303636,1327431,1331016,1320957,1311282,1312122,1330940,1324452,1321337,1327419
,17,1299211,1328042,1334498,1321240,1306673,1310734,1323238,1321288,1319551,1324613
,18,1299489,1327112,1337666,1318021,1312651,1314701,1331774,1321141,1320785,1330136
,19,1302850,1324415,1339223,1320903,1307425,1307457,1328032,1324615,1314761,1327044
,2,1302424,1323144,1336168,1318170,1310638,1314913,1332304,1327339,1314805,1325097
,20,1307248,1326605,1336611,1321352,1303560,1306372,1329290,1320877,1320260,1322907
,3,1299379,1323375,1338800,1319342,1308634,1312829,1332663,1323197,1311594,1328674
,4,1301216,1324342,1339496,1317743,1310875,1310913,1330338,1318909,1319598,1324415
,5,1304946,1326691,1338310,1317666,1307401,1313371,1332266,1322852,1319393,1323252
,6,1305515,1322457,1342071,1321723,1309880,1308916,1330908,1323336,1319406,1329002
,7,1298958,1327528,1340220,1315337,1306171,1308142,1331367,1322328,1323196,1328948
,8,1303140,1327405,1330342,1322508,1312374,1310412,1333430,1319720,1318103,1327809
,9,1293998,1329472,1337294,1321445,1310561,1312503,1325098,1321005,1320899,1325622
,Min,1293998,1322457,1330342,1315337,1303421,1306372,1321329,1318909,1311231,1321584
,Max,1307248,1329472,1342071,1322532,1313394,1314913,1333430,1327339,1323196,1330136
,Mean,1302026,1325762.25,1337370.15,1319916.85,1308958.55,1311761.85,1329638.65,1322475,1318121.95,1325750.35
,Std. Dev.,3173.80837149116,2169.05778416635,2948.93617348073,1981.47664966254,3106.40873162157,2429.3216786628,3376.81285853672,2114.30695376448,3333.21184563699,2562.02512981225
,ARPD,6.12505389692056,6.76038865817745,5.62468753776202,6.69848826202273,6.98030159756316,7.06040135351527,7.06944172671835,6.58072887284215,7.24582325115169,6.30188605114356
500x20,1,7281242,7399293,7326419,7325429,7295276,7358770,7293854,7370357,7270752,7340579
,10,7259352,7402936,7326004,7349957,7319609,7372161,7291166,7357949,7290955,7348107
,11,7284254,7390763,7344755,7342099,7327117,7301476,7311117,7368057,7280361,7334802
,12,7287604,7391418,7327697,7355979,7341108,7358889,7282843,7380338,7261900,7346050
,13,7283347,7336801,7333744,7332729,7330627,7365477,7270665,7366967,7260988,7330726
,14,7286144,7376976,7348818,7343945,7320065,7370586,7314450,7384384,7264085,7338951
,15,7287183,7393205,7342899,7349222,7335916,7370813,7284901,7380836,7301237,7312572
,16,7291412,7396412,7334942,7352184,7302461,7361032,7287321,7379280,7290885,7349739
,17,7271804,7399473,7343973,7342662,7309004,7365690,7299365,7395692,7287095,7347989
,18,7286077,7404026,7338725,7355525,7333489,7368166,7305727,7343386,7292187,7337850
,19,7282929,7397258,7335052,7346679,7328269,7364288,7312064,7387054,7266126,7329223
,2,7292550,7398625,7309252,7338320,7318656,7349037,7296578,7372003,7295294,7327266
,20,7279760,7405945,7314030,7349939,7318657,7347329,7303770,7387081,7283267,7350156
,3,7295632,7395528,7333419,7355827,7297118,7372252,7296464,7376805,7280951,7353381
,4,7276416,7395812,7338492,7354452,7329140,7363363,7296927,7366393,7275198,7341916
,5,7268657,7394494,7332793,7364333,7314416,7345856,7290691,7373416,7283294,7323388
,6,7287198,7350548,7349855,7353357,7313145,7367465,7304975,7369246,7289197,7358018
,7,7251171,7397787,7328704,7319747,7335226,7373381,7305099,7350869,7293347,7342354
,8,7281412,7391352,7333165,7326829,7316560,7333096,7303799,7362899,7255829,7322208
,9,7278900,7397096,7322535,7358755,7322647,7352155,7277307,7350888,7290475,7331988
,Min,7251171,7336801,7309252,7319747,7295276,7301476,7270665,7343386,7255829,7312572
,Max,7295632,7405945,7349855,7364333,7341108,7373381,7314450,7395692,7301237,7358018
,Mean,7280652.2,7390787.4,7333263.65,7345898.45,7320425.3,7358064.1,7296454.15,7371195,7280671.15,7338363.15
,Std. Dev.,10926.3339188066,17345.7538938891,10596.3783200975,12001.9217034738,12750.0342872604,17076.6034244457,11773.7615251032,13485.5052439355,13250.50046036,11764.9185662737
,ARPD,8.53599695768653,8.21591034879002,8.68301536580012,8.23397677401712,8.36634786803818,8.98420290851094,8.75847983114866,8.8831595399642,8.33567915001234,8.43303911478808
