,,0,1,2,3,4,5,6,7,8,9
,14,248628,260720,241278,249407,263937,231518,245097,241210,258634,255504
,15,248662,260285,241915,249176,263573,230602,245724,240712,258878,254793
,16,249106,260948,242508,249220,263391,230873,245529,240486,258618,255597
,17,248756,260605,241491,249878,263668,230617,245865,240772,258824,255639
,18,248819,260845,241480,249181,263756,230832,245335,240592,258556,254951
,19,248158,260583,241013,249452,263492,230895,245484,240694,258680,255259
,2,247960,260989,241553,249286,263710,230921,245556,241146,258486,254861
,20,249259,260674,241583,249381,263980,231361,244829,240748,258669,256044
,3,247956,260348,241961,249179,264157,231088,245391,240688,258591,254362
,4,247936,260520,241907,248959,263487,230905,245365,241259,258307,255100
,5,248208,260514,241404,249660,264430,230269,245810,241573,258393,255084
,6,248674,261108,241740,250095,264713,230735,245922,241233,258828,255456
,7,248708,260609,241747,250284,264262,231102,245419,240146,258533,255653
,8,248213,260593,241507,249824,263775,230995,245482,241015,258228,254396
,9,248565,260465,241105,249395,263740,230864,245613,240472,258691,254893
,Best,247936,259824,241013,248959,263391,230269,244829,239878,258047,254362
,Mean,248551.25,260573.95,241684.4,249541.1,263853.1,230946.55,245492.4,240820.8,258506.95,255213.95
100x10,1,295974,294657,296336,291617,285422,292167,297885,304667,288898,287925
,10,295311,294730,296745,293254,284540,291448,297549,302543,288989,287897
,11,297437,294701,297343,292162,285553,292148,298722,302878,288722,287699
,12,297647,295702,297001,293932,286326,291510,296284,305222,289229,288076
,13,296424,294837,297492,292635,285828,292148,296995,304657,289309,287562
,14,297758,295343,297785,292251,285432,291596,297885,304883,290904,289011
,15,296548,294737,295802,292115,285949,292480,297467,305433,288722,288710
,16,295680,295045,298257,291747,285123,291998,298728,304936,289646,288970
,17,297658,294894,297518,291379,285347,293241,298101,304245,290344,287768
,18,297667,294454,297075,292547,286039,292974,297956,304328,290166,288270
,19,296504,294758,297901,292024,286210,291049,296334,304493,290135,287280
,2,297058,294308,297562,292343,285085,292546,297323,304825,289343,287088
,20,296918,295350,297664,292516,283596,292091,298436,303163,289708,287667
,3,297973,294731,295936,292818,285536,293450,297746,305313,290271,287709
,4,297686,294956,296577,291733,286126,290995,298430,304278,289855,288011
