,,0,1,2,3,4,5,6,7,8,9
,Mean,2257521.15,2239232.55,2257063.4,2228787.75,2272071.1,2277022.25,2261652.2,2221583.3,2264020.3,2252758.95
,Std. Dev,4387.91417028518,2169.38736137284,2357.60320754162,1509.18206759751,3050.58817279553,2783.16805239905,3646.28112782845,2259.15715769353,2847.53102843406,1765.08471468086
,ARPD,0.72980570372998,0.811429721381464,0.790151154186738,0.574976782972917,0.753726928695023,0.757075604237862,0.768228621330327,0.840249433518287,0.832632247002104,0.61190688226924
300x20,1,2615460,2596380,2614613,2614032,2625281,2628926,2607866,2586056,2615349,2641553
,10,2615460,2586808,2612717,2601765,2625871,2634569,2621083,2576986,2627195,2637143
,11,2606971,2594504,2611785,2601080,2622280,2632608,2613969,2579100,2614302,2644977
,12,2614677,2593183,2615021,2604956,2628657,2632741,2623816,2576687,2606450,2644669
,13,2609343,2589159,2609707,2598254,2628657,2632119,2610100,2579793,2608167,2648376
,14,2613330,2592390,2612716,2606738,2619909,2627753,2607273,2581652,2612994,2644350
,15,2613330,2593183,2614866,2601080,2636119,2632771,2613969,2580568,2612187,2651563
,16,2617845,2585492,2626567,2604956,2628301,2634765,2615186,2588341,2616823,2650118
,17,2611924,2585492,2615518,2606738,2627754,2626320,2620216,2585773,2619998,2650118
,18,2607347,2595178,2607218,2602727,2632697,2645825,2615221,2588341,2616823,2644669
,19,2617845,2593149,2618923,2603377,2627896,2630258,2615186,2581722,2608214,2650298
,2,2606971,2597957,2611698,2611999,2625871,2629667,2615219,2581652,2604779,2640810
,20,2621755,2594525,2607621,2598389,2622085,2632667,2622907,2580663,2611853,2647291
,3,2612818,2599796,2613864,2601080,2627440,2636230,2619532,2580567,2609694,2647967
,4,2608483,2598721,2610675,2598254,2619749,2636650,2607273,2583232,2616627,2649645
,5,2608926,2586193,2617031,2605058,2616947,2632766,2625869,2587288,2611853,2649661
,6,2612622,2599796,2618384,2606494,2623594,2632741,2625641,2575862,2608167,2641975
,7,2618262,2590563,2607638,2601080,2614286,2637501,2612205,2585766,2604157,2642903
,8,2606191,2590563,2609288,2605177,2620412,2632608,2618981,2578387,2613140,2641985
,9,2606191,2597113,2615021,2598254,2622280,2632608,2613969,2584872,2610880,2641985
,Min,2606191,2585492,2607218,2598254,2614286,2626320,2607273,2575862,2604157,2637143
,Max,2621755,2599796,2626567,2614032,2636119,2645825,2625869,2588341,2627195,2651563
,Mean,2612287.55,2593007.25,2613543.55,2603574.4,2624804.3,2633104.65,2616274.05,2582165.4,2612482.6,2645602.8
,Std. Dev,4618.92901091744,4655.80059116978,4612.84893673724,4341.90449845275,5245.18609473687,4121.96119998849,5827.45464409182,3880.15865655001,5485.66643650811,4029.84490494296
,ARPD,1.01036170257192,0.911832959276955,0.96460638173759,0.726104783105579,0.912210595841646,1.05714894302952,0.880065164163566,0.993814036224028,1.12923298820777,0.753241649097579
350x10,1,3076051,3012859,3015662,3061112,3057954,3039872,3062327,3096628,3058404,3036559
,10,3074795,3011646,3017258,3046396,3058706,3039389,3061685,3096120,3053548,3039718
,11,3075124,3015930,3015425,3055954,3059246,3044006,3058576,3098535,3060552,3032930
,12,3071267,3011118,3012374,3058450,3053874,3039389,3056839,3102969,3051824,3032930
,13,3069080,3010979,3016163,3055895,3054149,3048914,3054919,3103205,3052850,3038403
,14,3072864,3012029,3015923,3056787,3058811,3039872,3056839,3103257,3053174,3041719
,15,3065912,3015930,3015915,3056610,3053874,3048914,3056839,3097745,3056139,3029292
,16,3067798,3011118,3015647,3056057,3054149,3042502,3057276,3101154,3062688,3040924
,17,3072707,3012632,3013519,3048325,3058811,3044315,3058077,3095955,3049066,3032086
,18,3072867,3012029,3011165,3042887,3053874,3042502,3057893,3101978,3049786,3038573
,19,3072707,3015930,3013519,3048325,3054149,3044898,3061110,3101117,3049066,3035512
,2,3074487,3011646,3014870,3054311,3066334,3052171,3059539,3102257,3053174,3035313
,20,3069732,3012632,3015882,3050265,3054052,3049183,3054327,3101283,3053476,3034661
,3,3072361,3015192,3015662,3053769,3061735,3046337,3058520,3098722,3056139,3035835
,4,3074739,3011646,3015134,3051159,3058565,3042718,3059053,3098095,3058081,3035426
,5,3072611,3014288,3015877,3043092,3052190,3039872,3054709,3100808,3058081,3036033
,6,3072445,3015192,3015523,3045253,3052190,3052171,3054709,3101117,3052078,3032305
,7,3071738,3011646,3014870,3061028,3055423,3052171,3062019,3101826,3052850,3038726
,8,3072181,3012227,3016051,3061028,3062978,3044006,3056422,3101283,3050384,3036033
,9,3072181,3015192,3015425,3049654,3058706,3049692,3058398,3102824,3062688,3032720
,Min,3065912,3010979,3011165,3042887,3052190,3039389,3054327,3095955,3049066,3029292
,Max,3076051,3015930,3017258,3061112,3066334,3052171,3062327,3103257,3062688,3041719
,Mean,3072182.35,3013093.05,3015093.2,3052817.85,3056988.5,3045144.7,3058003.8,3100343.9,3054702.4,3035784.9
,Std. Dev,2505.42609623278,1819.92716670345,1425.14396687345,5847.73240149322,3819.69863098896,4517.73523955719,2450.39727391295,2413.75422592233,4219.74377371298,3215.3332789521
,ARPD,0.691305402331626,0.562674677611962,1.25927719567154,0.873779975640816,0.84301714733593,0.716615103533083,0.679165397752994,0.702726370046666,0.818787719966441,0.711028439943311
350x20,1,3501904,3503907,3476153,3490544,3447636,3476932,3500729,3477114,3512229,3474468
,10,3498986,3500717,3485781,3499112,3444894,3471527,3497605,3492602,3501962,3462806
,11,3501975,3493195,3467454,3500026,3454801,3486431,3503591,3479375,3510270,3459506
,12,3492800,3496477,3476153,3491808,3455071,3492595,3503626,3491480,3506086,3463619
,13,3498688,3492574,3472539,3504869,3441716,3471527,3503626,3483164,3494192,3473563
,14,3504896,3498398,3479335,3497577,3454866,3486431,3503093,3473897,3511292,3461544
,15,3498986,3500247,3476919,3496175,3447889,3471548,3497010,3480502,3506086,3464890
,16,3500895,3507941,3465021,3502741,3455071,3476932,3495837,3480502,3511292,3464890
,17,3500876,3492529,3477056,3496820,3450230,3483763,3503273,3480502,3497291,3464364
,18,3495752,3492421,3470846,3503052,3451758,3466700,3508580,3481221,3511292,3473429
,19,3483233,3498893,3467454,3510910,3456214,3472041,3501887,3460497,3497291,3463899
,2,3494524,3488903,3483287,3499675,3455043,3469852,3496716,3489819,3512474,3468890
,20,3500710,3492203,3473595,3508821,3444395,3476932,3497259,3484158,3516318,3472483
,3,3494524,3496059,3477660,3504094,3454461,3475930,3502876,3478457,3503757,3474468
,4,3502301,3500459,3478340,3498187,3455165,3472524,3496320,3487607,3512229,3470518
,5,3497666,3500459,3482121,3496175,3456681,3476453,3507044,3484381,3512474,3474468
,6,3497365,3491444,3478340,3498864,3449550,3476932,3490261,3481220,3506054,3465317
,7,3504297,3496981,3478340,3504980,3454111,3461065,3501897,3483538,3503757,3454235
,8,3497365,3500717,3473017,3488964,3460868,3475930,3501897,3479736,3512229,3465317
,9,3497365,3498226,3479637,3496175,3447844,3478361,3498725,3471143,3511292,3470153
,Min,3483233,3488903,3465021,3488964,3441716,3461065,3490261,3460497,3494192,3454235
,Max,3504896,3507941,3485781,3510910,3460868,3492595,3508580,3492602,3516318,3474468
,Mean,3498255.4,3497137.5,3475952.4,3499478.45,3451913.2,3476020.3,3500592.6,3481045.75,3507493.35,3467141.35
,Std. Dev,4798.58146144309,4767.24123576729,5387.89964349941,5699.3057977543,4917.07489640356,7245.5410905423,4325.94639964847,7229.26837584551,6112.31434568988,5695.33269926026
,ARPD,1.02999170274514,0.69825171442327,0.790339305059072,0.338461966342038,0.847679364094402,0.70747748653451,0.524869232105654,0.931150840651784,1.04043324606727,0.996446479891545
400x10,1,3942724,3913821,3935559,3892494,3935518,3918108,3877073,3931975,3916953,3937838
,10,3933307,3917850,3939622,3906053,3938750,3926900,3872572,3931390,3915671,3941399
,11,3940820,3919679,3940180,3904411,3931655,3921757,3873632,3929800,3916360,3941210
,12,3936044,3913821,3940180,3892081,3936448,3921941,3875153,3934214,3920067,3939408
,13,3942618,3913821,3938672,3899501,3942419,3919216,3876601,3934857,3923279,3938679
,14,3940820,3916727,3934557,3897771,3943328,3919261,3874098,3925389,3920282,3937608
,15,3946831,3916836,3942910,3897771,3936311,3919568,3869753,3926808,3917078,3940520
,16,3940008,3913626,3936628,3897771,3939893,3922800,3872572,3936385,3918498,3938841
,17,3945322,3917665,3936965,3902432,3946391,3922682,3869753,3929800,3922953,3938841
,18,3944446,3920523,3936594,3897063,3929934,3919216,3870990,3933528,3919302,3941399
,19,3937709,3924694,3934570,3907083,3938750,3919568,3872572,3929941,3916360,3944038
,2,3935210,3922145,3938411,3895228,3929183,3921941,3877726,3929850,3910625,3939349
,20,3942015,3916762,3937872,3895270,3938750,3922682,3869753,3932593,3922206,3936169
,3,3938758,3919679,3941357,3906813,3938008,3918212,3877726,3935495,3917514,3940655
,4,3944202,3914505,3936360,3900851,3943328,3921757,3872572,3931390,3919302,3941671
,5,3938758,3914505,3941357,3891700,3936664,3913491,3872015,3937590,3917474,3939349
,6,3938758,3920120,3941357,3894483,3938790,3926379,3871578,3934970,3922418,3938150
,7,3940691,3916124,3938458,3900336,3936692,3917962,3871645,3931975,3910625,3937039
,8,3937565,3915817,3940036,3902745,3938133,3918212,3872734,3933449,3916215,3938994
,9,3941550,3916762,3935966,3904565,3940167,3918212,3872572,3931863,3912590,3940262
,Min,3933307,3913626,3934557,3891700,3929183,3913491,3869753,3925389,3910625,3936169
,Max,3946831,3924694,3942910,3907083,3946391,3926900,3877726,3937590,3923279,3944038
,Mean,3940407.8,3917274.1,3938380.55,3899321.1,3937955.6,3920493.25,3873154.5,3932163.1,3917788.6,3939570.95
,Std. Dev,3485.60197323066,3063.91912597678,2443.92420579776,4951.83388570123,4324.08951657669,3088.26931391405,2528.50955682342,3067.64852340647,3673.03127933147,1856.23803132771
,ARPD,0.180530022192521,0.184808472939463,0.097178665857427,0.620760128662169,0.145657881486018,0.178925925727183,0.192577818822416,0.342843392039458,0.376100180650861,0.118934679512088
400x20,1,4472138,4459401,4427533,4470754,4390066,4464323,4494475,4447291,4431178,4413449
,10,4479463,4457097,4437383,4477247,4389943,4471748,4492813,4443820,4424457,4408887
,11,4493539,4452410,4433495,4458256,4393622,4474764,4496553,4445849,4428670,4412418
,12,4480157,4453481,4428451,4463469,4397177,4474020,4492813,4441512,4434078,4408298
,13,4483876,4453481,4437383,4460927,4403038,4465070,4496553,4441512,4421348,4408887
,14,4477483,4443238,4430450,4460927,4380600,4475827,4499582,4445591,4425816,4406184
,15,4490690,4456933,4433495,4468459,4391922,4470058,4493188,4444702,4428323,4408887
,16,4481214,4451211,4430339,4481071,4393057,4472828,4500728,4438057,4421348,4411265
,17,4476314,4443278,4431028,4479805,4400523,4470058,4489188,4446799,4427072,4402417
,18,4480676,4464397,4432322,4465860,4400523,4467218,4492578,4449266,4430516,4409595
,19,4480310,4455257,4434566,4476736,4400523,4470058,4472922,4445849,4419300,4406648
,2,4486822,4442588,4422781,4481322,4393685,4460906,4498406,4449287,4431178,4418523
,20,4483623,4452451,4431235,4450298,4408163,4475147,4504554,4446868,4422643,4417074
,3,4477570,4455257,4429135,4481064,4402434,4471473,4505260,4449718,4428670,4404127
,4,4480947,4456400,4431744,4469400,4397653,4474872,4505260,4445654,4428670,4409045
,5,4484794,4452010,4424971,4462605,4395868,4465139,4504109,4445026,4419300,4414007
,6,4486543,4454691,4433495,4465637,4393075,4480574,4497975,4441144,4427170,4413449
,7,4483345,4462394,4428703,4470392,4384854,4474872,4483499,4438057,4425258,4418523
,8,4472899,4460430,4428451,4465637,4387966,4465139,4497975,4444556,4421348,4418523
,9,4465942,4453904,4419467,4471283,4386077,4480574,4487749,4448901,4425816,4409045
,Min,4465942,4442588,4419467,4450298,4380600,4460906,4472922,4438057,4419300,4402417
,Max,4493539,4464397,4437383,4481322,4408163,4480574,4505260,4449718,4434078,4418523
,Mean,4480917.25,4454015.45,4430321.35,4469057.45,4394538.45,4471233.4,4495309,4444972.95,4426107.95,4410962.55
,Std. Dev,6371.61163513183,5870.93187685154,4457.06038685873,8577.24226614273,6893.24086543821,5367.70549235254,7933.49730406989,3445.23667317799,4213.45990437662,4719.07203718117
,ARPD,0.33532119315477,0.257225067910866,0.245603146261755,0.421532445692401,0.318185864950007,0.231509025296655,0.500500567637889,0.155832834053281,0.154050415224131,0.194110417073167
450x10,1,4887065,4895028,4940445,4934152,4940673,4924055,4931140,4944884,4907475,4979006
,10,4886660,4893394,4943176,4935025,4938210,4931113,4934910,4933524,4918248,4980536
,11,4886440,4893720,4937653,4934126,4941844,4930375,4931658,4936453,4917286,4986260
,12,4887121,4895550,4937118,4934792,4938801,4927785,4934970,4933569,4919735,4979006
,13,4883135,4892634,4940551,4935066,4940955,4926355,4941073,4938782,4906973,4980673
,14,4884434,4897562,4944402,4934792,4942892,4922342,4937958,4939164,4914399,4981920
,15,4888632,4892874,4938914,4936130,4941844,4923727,4940184,4938429,4914681,4982621
,16,4885229,4884725,4934656,4933944,4940955,4931113,4935996,4946098,4908834,4989451
,17,4876887,4889132,4940234,4935271,4939581,4926688,4934687,4938282,4908905,4983425
,18,4882941,4891292,4940551,4936130,4938801,4926355,4939422,4937585,4908549,4981732
,19,4883741,4889402,4942236,4934867,4941853,4923727,4935996,4938624,4915247,4984888
,2,4870929,4892874,4930649,4934725,4941283,4923727,4937636,4944884,4917286,4982551
,20,4879697,4889294,4940076,4935029,4937757,4924751,4934165,4938975,4919973,4984888
,3,4888242,4897775,4943450,4934725,4937106,4927621,4932083,4938282,4915539,4980536
,4,4887084,4884041,4945845,4935388,4937245,4929730,4937847,4934377,4913668,4981033
,5,4882176,4889402,4941565,4934676,4941607,4929366,4931140,4938429,4913668,4976526
,6,4870929,4884725,4940277,4933807,4942497,4927156,4937840,4941201,4914452,4984226
,7,4887084,4895502,4937653,4933964,4941011,4924055,4934165,4938429,4908905,4979006
,8,4889070,4895192,4938703,4934230,4942497,4931113,4934970,4942425,4908549,4980620
,9,4885021,4897562,4943450,4933865,4934094,4927966,4936345,4935414,4915284,4979014
,Min,4870929,4884041,4930649,4933807,4934094,4922342,4931140,4933524,4906973,4976526
,Max,4889070,4897775,4945845,4936130,4942892,4931113,4941073,4946098,4919973,4989451
,Mean,4883625.85,4892084,4940080.2,4934735.2,4940075.3,4926956,4935709.25,4938890.5,4913382.8,4981895.9
,Std. Dev,5293.28751966011,4260.47904398209,3508.48788241496,677.357683634686,2301.19200461527,2849.5652669357,2900.90961914036,3556.9696224085,4212.73754726131,3013.50041087035
,ARPD,0.260665881190221,0.164679207238432,0.191277050952116,0.018813058557013,0.121223876156393,0.093735868007546,0.092661129069546,0.108776201352218,0.130626355596414,0.107904590471345
450x20,1,5557037,5556956,5609281,5589634,5577864,5520238,5551620,5608443,5594373,5574801
,10,5556745,5556142,5599285,5589042,5574559,5507299,5551484,5614739,5581840,5559057
,11,5532585,5560694,5597320,5604591,5575886,5525355,5563242,5597897,5577435,5563497
,12,5551855,5565279,5593313,5589798,5567117,5531876,5549881,5592359,5577435,5572066
,13,5556745,5570415,5593313,5608940,5567117,5530125,5560265,5583869,5583554,5570207
,14,5539910,5545906,5584602,5589798,5577509,5525042,5572680,5595176,5577435,5566541
,15,5557899,5550869,5600475,5608940,5576629,5518062,5562957,5607245,5569710,5564927
,16,5545348,5556945,5600475,5588641,5573640,5517234,5550030,5585638,5578872,5571639
,17,5537803,5561890,5601790,5605215,5560865,5511448,5562782,5586415,5577500,5567242
,18,5545441,5557751,5617291,5605215,5573144,5543428,5562782,5585638,5586846,5572066
,19,5552831,5561890,5594498,5603943,5556343,5523132,5562782,5583722,5586846,5567130
,2,5550845,5580165,5608027,5590789,5569752,5530845,5559024,5582167,5577500,5566541
,20,5539219,5569947,5608645,5606150,5575886,5514392,5534081,5585638,5573000,5568566
,3,5539773,5563722,5594825,5597445,5578183,5527775,5561061,5580460,5578594,5559057
,4,5554653,5562518,5595162,5597445,5566414,5507299,5554686,5591422,5586846,5563497
,5,5554653,5579051,5611135,5595570,5566077,5525042,5555644,5599038,5594373,5570940
,6,5551178,5561508,5595162,5601542,5560865,5507299,5561061,5586415,5578594,5567319
,7,5563136,5577970,5610043,5607375,5574332,5531876,5563242,5591422,5558982,5564897
,8,5539910,5576546,5597320,5610737,5560865,5525716,5539215,5586415,5577435,5572066
,9,5558686,5566529,5593313,5600685,5578084,5510620,5558631,5592194,5569710,5570207
,Min,5532585,5545906,5584602,5588641,5556343,5507299,5534081,5580460,5558982,5559057
,Max,5563136,5580165,5617291,5610737,5578183,5543428,5572680,5614739,5594373,5574801
,Mean,5549312.6,5564134.65,5600263.75,5599574.75,5570556.55,5521705.15,5556857.5,5591815.6,5579344,5567613.15
,Std. Dev,8636.59520754258,9327.13521920683,8083.07520866578,7745.40404216047,6890.33025314233,9903.11308988505,8935.3645789019,9442.04979641046,8296.31079075767,4294.66392625473
,ARPD,0.302346913784424,0.328686602333325,0.280445231370114,0.195642375310921,0.255807641824848,0.261582855770133,0.411567882725244,0.203488601298101,0.366290086925988,0.153913694354996
500x20,1,6804502,6795629,6718594,6782581,6799314,6799005,6809022,6734604,6754853,6859894
,10,6788572,6793920,6711875,6778694,6789447,6778201,6824134,6735145,6766744,6842088
,11,6797967,6798031,6722141,6781007,6780332,6775327,6831386,6729975,6756776,6831924
,12,6796007,6796017,6719762,6784654,6778628,6784970,6818319,6736956,6766548,6862110
,13,6797253,6799903,6722350,6778313,6773631,6787390,6823843,6732978,6760549,6868110
,14,6773031,6799903,6716731,6779804,6786427,6782358,6825306,6737862,6769144,6862380
,15,6807252,6799814,6704775,6783487,6783807,6793604,6831101,6728383,6767684,6847982
,16,6790540,6802967,6716415,6782272,6789824,6793233,6831101,6739697,6772520,6856368
,17,6806960,6783589,6718411,6779171,6808322,6783709,6827564,6737480,6772520,6846898
,18,6780158,6796104,6731943,6779421,6781350,6790485,6835049,6724512,6759853,6845226
,19,6784666,6794817,6707336,6779721,6781383,6796346,6813753,6731403,6761845,6845495
,2,6796794,6795300,6706539,6784471,6774825,6786755,6833521,6724787,6760166,6853849
,20,6779131,6813171,6712659,6783248,6787937,6778348,6831455,6721040,6761032,6862382
,3,6808152,6793549,6732263,6783693,6782354,6783766,6833962,6739179,6760582,6850789
,4,6799477,6800334,6711703,6785742,6782354,6795171,6814073,6723440,6760582,6853029
,5,6799354,6800028,6732142,6783318,6787444,6784941,6818346,6727224,6765365,6830473
,6,6785580,6795214,6709241,6780988,6796232,6786692,6820160,6719263,6770814,6853243
,7,6799354,6790006,6707759,6776533,6775834,6789513,6823058,6729757,6761951,6846091
,8,6807934,6795996,6714963,6782443,6794613,6771904,6821882,6731267,6774214,6868985
,9,6794578,6797829,6712292,6786370,6792007,6777240,6817619,6732555,6753153,6858061
,Min,6773031,6783589,6704775,6776533,6773631,6771904,6809022,6719263,6753153,6830473
,Max,6808152,6813171,6732263,6786370,6808322,6799005,6835049,6739697,6774214,6868985
,Mean,6794863.1,6797106.05,6716494.7,6781796.55,6786303.25,6785947.9,6824232.7,6730875.35,6763844.75,6852268.85
,Std. Dev,10288.1213818861,5663.16890530381,8414.93140416736,2670.43904285025,8775.59099749203,7399.1763901553,7571.69732831278,6078.51672761495,6024.98069771968,10562.9369284903
,ARPD,0.322338698877947,0.199261040136718,0.174796320532755,0.077673199554994,0.218226290499364,0.207384806400091,0.223390378236405,0.172821781198325,0.158322342171131,0.319097227966497
