,,0,1,2,3,4,5,6,7,8,9
,Max,65069,68223,63585,68572,69567,67073,66489,64680,63173,69270
,Mean,64904.55,68150.75,63383.4,68414.45,69498.85,66994.05,66328.55,64501.7,63069.8,69058.45
,Std. Dev.,64.7834246182089,39.7159321073785,120.569001864187,97.1545025638084,47.4677452814568,66.4794982247198,68.7845415620017,91.9290916670933,58.7659049019699,101.025517881166
,ARPD,0.156705708069071,0.130395815579912,0.350527215730977,0.276214346436842,0.153980285911921,0.228976227165961,0.106477708352199,0.221725011264936,0.140994903224782,0.23288048999971
50x10,1,87820,83493,80368,86877,86893,87042,89186,86953,85595,88384
,10,87501,83136,80298,86693,86764,86714,89125,87003,86043,88593
,11,87708,83252,80076,87032,86705,86918,89587,87033,85802,88403
,12,87342,83068,80403,86925,86587,86884,89636,87209,86120,88246
,13,87350,83275,80148,86817,87162,87133,89408,87366,86012,88338
,14,87710,83367,80162,86722,86769,87135,89519,87253,86164,88759
,15,87622,83073,80406,86741,86702,87168,89407,87374,85998,88643
,16,87370,83004,79987,86888,86459,86790,89186,86883,85830,88533
,17,87711,83219,80254,86768,86958,86739,89358,87238,86037,88221
,18,87577,83258,80430,86815,86703,86971,89307,87236,86104,88482
,19,87525,83456,80336,86923,87444,86914,89283,86887,85609,88432
,2,87545,83344,80200,86712,86770,86798,89475,87196,85777,88428
,20,87383,83098,80267,86780,86613,86777,89072,87035,86212,88432
,3,87385,83845,80236,86908,86658,86847,89576,87341,85793,88580
,4,87599,83500,80286,86720,86867,86645,89450,87122,86023,88421
,5,87658,83196,80467,86906,87233,86990,89297,86925,85879,88457
,6,87382,83201,80188,86931,86939,86846,89181,87176,86079,88528
,7,88075,83477,80340,86813,86936,86719,89217,87191,86058,88926
,8,87500,83273,80168,86750,86573,86800,89017,86959,85932,88444
,9,87721,83302,80261,86823,86599,86857,89063,86864,85757,88194
,Min,87342,83004,79987,86693,86459,86645,89017,86864,85595,88194
,Max,88075,83845,80467,87032,87444,87168,89636,87374,86212,88926
