,,0,1,2,3,4,5,6,7,8,9
,Max,65404,68791,64071,69172,70122,67495,66866,65064,63644,69772
,Mean,65311.1,68661.15,63928.45,68987.25,69993.25,67378.05,66746.4,64931.05,63501.4,69622.05
,Std. Dev.,53.7292432381787,71.6815141698626,106.040446603122,88.9582249680921,70.104339530821,77.5598071439746,78.5214687371013,77.1113173480903,85.2571342901485,60.2254317674763
,ARPD,0.784068638797587,0.880300314419206,1.21346695798106,1.11577697651922,0.866454346322343,0.803473915710417,0.737118536629539,0.888842275361643,0.826280941871358,1.05090133240442
50x10,1,88098,83815,80848,87266,87244,87208,89686,87434,86479,88448
,10,88236,83806,80886,87306,87386,87336,89916,87726,86420,88851
,11,88078,83398,80990,87405,87305,87267,89604,87592,86492,88651
,12,88184,83780,80897,87449,87339,87328,89594,87437,86492,89135
,13,88199,83523,80823,87385,87115,87189,89537,87507,86525,88916
,14,88048,83875,80869,87255,87067,87300,89760,87720,86326,88450
,15,88188,83751,80699,87255,87155,87222,89824,87664,86321,88543
,16,88171,84031,80738,87303,86987,87550,89792,87893,86473,88362
,17,88283,83733,80890,87406,87176,87343,89564,87584,86629,88911
,18,88193,83470,80946,87487,87238,87423,89675,87552,86513,88911
,19,88230,83814,80885,87299,87138,87483,89506,87748,86391,88432
,2,88186,83650,80736,87271,87291,87264,89614,87704,86439,88426
,20,88169,83502,80750,87358,87266,87261,89496,87676,86508,88816
,3,88213,83588,80896,87401,87161,87158,89776,87520,86298,88950
,4,88241,83946,80812,87082,87129,87327,89610,87592,86618,88659
,5,88290,83825,80741,87384,87195,87076,89926,87741,86427,88885
,6,88162,83638,80890,87439,87373,87367,89572,87588,86555,88973
,7,88049,83669,80815,87488,87064,87389,89611,87877,86557,88938
,8,88234,83757,80792,87618,87424,87379,89736,87617,86505,88788
,9,88150,83857,80964,87313,87438,87234,89407,87714,86511,88882
,Min,88048,83398,80699,87082,86987,87076,89407,87434,86298,88362
,Max,88290,84031,80990,87618,87438,87550,89926,87893,86629,89135
,Mean,88180.1,83721.4,80843.35,87358.5,87224.55,87305.2,89660.3,87644.3,86473.95,88746.35
,Std. Dev.,68.7695618102875,164.971895533116,82.1816185107876,114.341823632383,127.209928030298,112.239687136151,139.917682566346,125.942384488012,90.6180387526039,229.743398049581
,ARPD,1.11585079179424,1.08838444820092,1.07061147436458,0.898003026068075,0.895951417004049,0.771264009603287,0.893817658046947,0.944784852114623,1.10837640015902,0.759960034969402
50x20,1,126891,119968,117059,121615,119091,121343,123731,123273,122570,125186
,10,126598,119913,116963,121842,118905,121099,123972,123084,122512,125107
,11,126321,119599,117093,121500,119114,121308,123853,123382,122831,125111
,12,126309,119969,117431,121365,119137,121433,123912,123510,122923,125086
,13,126192,119984,117365,121695,119402,121515,123615,123501,122896,125356
,14,126859,119747,117244,121186,118959,121555,123905,123526,122857,125340
,15,126333,119548,117362,121470,119168,121595,123695,123490,123026,125220
,16,126737,119984,117312,121126,119217,121406,123607,123457,122475,125065
,17,127101,119953,117559,121438,119244,121379,124047,122729,122981,125202
,18,126241,119859,117359,121656,119402,121676,123449,123710,123086,125097
,19,126495,119929,117399,121199,119383,121524,124051,123388,122655,125047
,2,126597,119660,117207,121481,119118,121424,123800,123253,123011,125075
,20,126496,119804,117392,121706,119121,121615,124104,123471,122864,125110
,3,127063,120241,117365,121332,119113,121395,123892,123632,122839,125437
,4,126784,119946,117085,121006,119408,121385,123675,123403,123011,125221
,5,127127,119633,117416,121435,119301,121569,124082,123413,122477,125204
,6,126556,119527,117279,121188,119264,121457,123837,123544,122826,125140
,7,126523,120220,117502,121424,119227,121116,123772,123271,122677,125179
,8,127031,119994,117677,121527,119196,121640,124204,123622,122813,125186
,9,126827,119960,117166,121800,119343,121589,123535,123537,122542,125151
,Min,126192,119527,116963,121006,118905,121099,123449,122729,122475,125047
,Max,127127,120241,117677,121842,119408,121676,124204,123710,123086,125437
,Mean,126654.05,119871.9,117311.75,121449.55,119205.65,121451.15,123836.9,123409.8,122793.6,125176
,Std. Dev.,297.818644038351,200.208549162854,178.142425278794,230.196592182924,142.413140656257,157.48325725546,204.530759493401,217.216990708903,197.002377757491,103.062066123692
,ARPD,0.654091599049519,0.513923477473398,0.732231944289407,0.610999734906223,0.86445711771475,0.619827179109053,0.711520632390495,0.751740972658769,0.75620322961796,0.896311581119422
100x5,1,256683,246949,242075,230666,243791,236284,243672,234980,252469,246486
,10,256788,246949,241481,230335,243167,236284,243877,235637,252230,246474
,11,256788,246949,241370,230835,243755,236284,243813,235434,251861,246895
,12,256788,246949,241810,230810,243600,236284,244233,235398,252392,247265
,13,256788,246949,241699,230856,243406,236284,243742,235227,252482,246189
,14,256788,246949,241725,230948,243453,236284,244068,235014,251857,246981
,15,256788,246949,241369,230486,243401,235560,243671,235033,251978,246720
,16,256788,246949,241485,230863,243814,236284,244300,235014,252429,246936
,17,256788,246949,241042,230891,243850,236284,244240,235108,251998,246683
,18,256788,246949,242195,230747,243786,236284,244007,235220,251968,246887
,19,256788,246949,241998,230784,243731,236284,243704,234935,252025,246660
,2,256788,246949,241326,231301,244036,236284,243856,235673,251907,246629
,20,256698,246661,241633,231028,244071,236213,243894,235140,252490,246583
,3,256788,246949,242050,230706,244103,236284,244071,235297,252037,246754
,4,256788,246949,241470,231088,243878,236086,243901,235078,252445,247272
,5,256788,246949,241449,231000,243542,236284,244309,235661,251937,246570
,6,256788,246949,241577,230685,244131,236235,243390,234881,252261,246889
,7,256788,246949,241103,230954,243474,236284,243524,234968,251898,247183
,8,256788,246949,241845,230953,243464,236284,244200,235355,252071,246555
,9,256788,246949,241821,230747,243275,236284,243364,235093,252349,246850
,Min,256683,246661,241042,230335,243167,235560,243364,234881,251857,246189
,Max,256788,246949,242195,231301,244131,236284,244309,235673,252490,247272
,Mean,256778.25,246934.6,241626.15,230834.15,243686.4,236231.9,243891.8,235207.3,252154.2,246773.05
,Std. Dev.,30.1083569444554,64.3987577519939,317.364521447632,211.393440868219,283.321167953484,164.881743906608,288.187365952668,247.552673820723,236.945829918548,277.080356005637
,ARPD,1.20815646025233,1.71251807214028,1.44686791502225,1.29236163219813,1.28742378080461,1.41493800872343,1.33910059043749,1.63303489638246,1.47826191942241,1.40246959237344
100x10,1,303594,279299,292750,306876,289513,275474,284819,296123,306707,297748
,10,304026,278508,292841,307116,288767,275057,284868,297093,306693,297745
,11,303835,278929,292894,306928,289513,275125,284446,297905,307073,296503
,12,303208,279609,292536,306706,289513,275478,284432,295419,307257,297285
,13,303684,278287,293630,307589,289513,275716,284993,296615,305970,296227
,14,303773,279292,292992,306634,289061,274951,284807,296559,307765,297928
,15,303719,278060,292812,307249,289513,275289,284521,295235,306863,297015
,16,303515,278340,292602,307134,289513,275132,284475,296337,307412,297586
,17,304495,279153,293159,306892,289513,274112,285044,296718,307386,296336
