,,0,1,2,3,4,5,6,7,8,9
,ARPD,1.69149152893321,2.06909862960818,1.70559193431036,1.89480478641532,1.72639657951917,1.69993021117581,1.50581331128919,1.87876502151441,1.75529700222058,1.50172809088731
100x20,1,376359,381347,376972,381694,376397,379716,381377,394543,382133,388656
,10,374206,379921,377360,380222,376442,381294,381801,393268,381678,387830
,11,375890,380625,378597,377976,375762,380851,381766,391809,381476,386402
,12,376095,382039,378550,381864,376876,382102,379691,393535,384252,387038
,13,374024,379989,377962,379264,377122,380263,380504,392190,382113,388159
,14,376135,381771,378781,380801,376496,381065,382742,393571,384344,388054
,15,374887,381634,378694,380477,375812,378534,380590,395011,382346,388474
,16,374632,380795,378817,381010,377217,380398,385024,391503,383492,386809
,17,374223,380248,379184,381312,375649,381121,380813,393802,383922,388483
,18,374040,379786,378960,381298,377596,380554,380181,393883,383637,387770
,19,376023,379558,379027,380336,377201,382168,381178,392007,383010,387373
,2,373013,380259,378336,381989,376721,381690,382285,393037,383521,388683
,20,376504,381390,378753,380194,376771,383005,382185,393509,380336,387878
,3,375618,380079,378828,379241,377225,379999,383272,393479,382214,388158
,4,373526,381686,378051,382545,377941,380108,381738,390804,383011,386495
,5,371118,380268,379592,381686,378485,379628,381690,392909,383479,387457
,6,373801,380881,377929,381458,376616,380104,382138,392988,383100,387680
,7,373222,382352,379760,379205,377118,381080,381532,392723,382178,387946
,8,375606,379426,378582,380646,379110,381499,380501,392884,382572,388039
,9,375235,380939,378998,382090,377496,381774,381129,392503,385479,386455
,Best,371118,379426,376972,377976,375649,378534,379691,390804,380336,386402
,Max,376504,382352,379760,382545,379110,383005,385024,395011,385479,388683
,Mean,374707.85,380749.65,378586.65,380765.4,377002.65,380847.65,381606.85,392997.9,382914.65,387691.95
,Std. Dev.,1387.50659647555,867.834708673805,677.486319535601,1173.2968126294,867.607495235878,1049.05191658193,1196.02821983078,1012.84980442107,1169.62887838745,723.701485056984
,ARPD,2.02600560355273,1.79600943234803,1.93035052245858,1.85740807122106,1.76636280937972,2.16747413941111,1.90231599298233,1.9566176165373,1.82194206821729,2.05132153546074
200x10,1,1061291,1052927,1060035,1047665,1049673,1020246,1065648,1059502,1039175,1046623
,10,1059875,1053035,1057847,1041384,1053384,1023002,1062962,1060687,1034985,1040616
,11,1062698,1049411,1058508,1043894,1051392,1020378,1066800,1059381,1037596,1040820
,12,1059517,1050903,1058901,1041785,1051523,1019264,1066728,1061371,1037519,1042603
,13,1059321,1050611,1059575,1046451,1051012,1018656,1069735,1058552,1036010,1044980
,14,1059997,1051642,1056940,1043430,1050657,1020289,1062774,1058983,1036509,1045909
,15,1059759,1051740,1059631,1044368,1049826,1019833,1063853,1059183,1036646,1043299
,16,1059455,1050150,1060436,1044302,1051522,1022005,1066254,1060301,1036371,1044586
,17,1056596,1053191,1056447,1043980,1049081,1022520,1066395,1058671,1037214,1045743
,18,1061503,1048580,1060407,1043467,1049999,1020387,1067823,1059512,1036858,1047964
,19,1059759,1049872,1061285,1042814,1049300,1020423,1064778,1061386,1037447,1041680
,2,1060105,1052339,1059340,1041643,1050923,1021172,1064501,1058434,1034306,1046540
,20,1059679,1051833,1060187,1041466,1051223,1022444,1065986,1058021,1037255,1046140
,3,1062531,1052605,1059111,1044106,1050202,1019582,1063984,1062151,1038317,1046050
,4,1059636,1047701,1059609,1044990,1048678,1021642,1065490,1058822,1032108,1041211
,5,1060017,1052480,1061150,1045112,1050026,1020480,1069241,1059521,1036807,1041006
,6,1063253,1050438,1059179,1042097,1050947,1017945,1063979,1060100,1032692,1042017
,7,1058169,1052821,1058883,1045307,1054056,1022982,1065045,1057211,1036673,1044150
,8,1058141,1050915,1060068,1043554,1050083,1018938,1066993,1058998,1038915,1047115
,9,1060890,1050436,1058601,1043524,1050573,1020091,1066162,1058117,1036674,1049602
