327.67506,97.030812,141.92163,121.92879,82.976498,304.96708,61.65196,131.05162,60.865875,76.196174,139.2595,69.072406,194.1676,62.751296,277.92556,123.9241,193.03554,253.84503,69.46479,128.02282,50.7104,360.86958,129.00935,171.55131,198.29481,179.36395,100.42985,86.469643,215.36507,216.83402,210.80197,132.77306,73.554676,55.356328,67.835284,233.27549,89.301936,90.063744,136.73365,223.88917,72.250332,152.27405,101.70636,106.95574,210.84983,59.993247,105.92325,86.770462,235.40806,140.2411,248.29785
88.078566,89.558339,74.116167,96.597552,48.818334,131.84679,43.736596,98.959558,33.499763,68.411473,74.595459,64.707677,185.24318,45.95971,133.9959,95.837229,174.35577,160.98558,59.359936,80.727206,28.071029,300.44438,90.933806,145.47727,137.54612,146.40298,79.331574,50.46846,122.76458,185.66687,160.78179,61.577133,58.170415,33.803464,49.613411,53.808403,80.999983,89.195763,90.418311,77.503307,61.960445,48.821665,58.940336,81.270699,139.16139,48.442978,77.999653,81.743914,155.50416,129.57633,202.74212
46.56639,59.158059,73.244688,90.096202,42.058505,52.117774,38.964832,93.194937,21.78205,51.971166,67.544348,52.107661,178.41609,44.193698,130.59064,87.364072,161.61885,160.98558,57.11231,69.760333,26.143044,248.16461,62.078038,145.28467,75.926808,140.32472,69.255547,45.331513,106.63907,159.82211,104.93943,56.98468,49.08106,33.803464,19.818597,42.679534,69.238951,88.857395,53.56696,51.531247,61.960445,27.613043,49.062862,47.64996,139.06901,38.843891,59.103257,75.121618,67.626917,124.9994,135.37663
43.157191,43.116475,65.123551,61.646572,38.950729,30.313568,38.964832,62.146746,20.536495,48.752957,39.862679,43.783685,97.779495,30.879221,100.04151,75.946332,160.81215,81.451799,33.992897,42.358738,17.993722,51.945331,42.727362,135.77058,28.396973,84.9084,11.411327,24.57213,83.479302,136.19961,65.87616,38.360025,32.466977,21.665103,16.328036,36.70542,34.85053,75.350976,51.830462,15.302402,59.064726,16.233801,39.789484,47.27463,133.54989,28.988599,43.773514,54.87436,32.678567,52.781224,93.194136
18.000741,39.284038,51.039709,44.509313,30.127098,26.663841,29.377172,38.602302,13.223261,13.793434,27.754008,36.097483,74.094149,27.129007,53.072676,72.161796,34.931282,78.207324,23.435873,28.86947,17.428777,51.122324,33.451109,37.734615,13.21388,31.766315,6.0841423,19.485636,46.504664,49.481957,24.415006,26.789923,8.8195016,11.303303,10.938844,18.603647,10.64437,72.401432,39.115789,9.3923562,33.701486,14.300554,29.690268,39.153401,27.64993,14.176122,37.534104,35.040064,11.9302,47.031714,45.500263
10.045623,26.589653,42.725948,43.032304,21.333492,13.479035,26.454593,26.311854,7.7406171,7.3600003,23.227904,23.05758,63.276417,10.197247,34.941466,64.35323,20.935686,75.471328,8.8720891,24.902163,13.8849,27.399009,27.153175,27.171644,8.6019103,26.471596,4.5188091,10.056632,33.517686,9.4603084,13.483724,21.600327,2.9222973,7.3529656,4.252173,7.158837,5.4642633,68.442603,12.256752,6.2008869,8.9649128,4.3635068,9.6397977,24.232645,10.98504,8.4460466,24.721524,27.675134,8.5648909,40.579124,33.049311
4.3384432,25.743381,37.979807,23.48407,19.110294,13.361064,23.957379,20.372345,3.9456784,3.731862,17.757772,19.003405,61.259865,7.9259646,25.177152,63.411213,18.591315,70.641482,7.6191745,21.600622,7.3504011,23.003525,21.079154,25.172731,6.5922052,25.138797,4.4974257,7.3944875,27.228855,5.269956,7.5708019,19.20274,1.2754102,4.5297299,1.1715943,5.3308882,2.6573821,64.936439,4.0265806,3.9326417,3.9152586,2.7772133,7.9746696,22.716263,7.5150356,3.3884682,23.42531,25.816013,7.203181,40.013057,28.000679
3.9775246,24.643937,37.896416,19.611647,18.931495,12.871557,23.47069,18.599347,3.5838092,1.1765326,16.881863,18.581854,59.834169,6.6782033,22.313378,61.883273,18.149845,69.782657,3.6585687,19.419644,7.1798656,22.639746,18.23886,23.946815,5.9114621,24.257789,3.4710114,6.8018547,24.177842,3.0469326,6.6681771,18.759354,0.77780384,4.0594612,0.59466672,3.2327473,2.0407925,64.10066,3.6336171,3.9224624,2.2674416,2.6999342,6.8028816,22.441925,6.7636016,2.9897034,22.868946,23.056752,6.9712452,39.232571,26.580969
3.8696441,22.32228,36.352161,19.380148,18.880744,12.45955,21.834053,18.189691,3.4043016,1.1372137,16.712806,18.237293,59.730736,5.8737872,21.758566,60.711398,18.08097,69.715807,2.7941156,18.972604,6.8529746,5.7079918,17.9436,22.972711,5.6745758,23.472925,2.556485,6.447291,22.920824,2.785738,5.9645663,18.106096,0.465902,1.7944173,0.15476858,2.8426453,1.8091869,63.713327,3.1956428,3.5343828,1.515736,1.7291763,6.4875298,22.349037,6.0552534,2.6808995,22.731543,22.351967,6.9181662,39.117833,23.263672
3.6947766,22.210401,35.360187,19.261975,18.779456,12.454441,21.818893,18.096181,3.3468691,1.0846547,16.546274,18.091228,59.453151,5.4292084,21.231342,60.353486,17.926515,69.240824,2.7425187,18.365569,6.4801349,5.6602593,17.882236,22.770282,5.6219257,23.112637,2.1710624,6.4083742,22.459692,2.2615737,5.8361219,18.086428,0.43541191,1.6945925,0.10133947,2.4121898,1.7499414,63.633892,2.9473512,3.4291305,1.4435206,1.0957375,6.4453151,22.116144,5.6724276,2.670382,22.368616,22.036817,6.8090272,38.586038,22.070275
