1038.2527,1294.9286,1208.0513,1084.9749,1111.1086,1160.5729,1081.1759,1078.6987,1476.3131,1077.9212,963.03861,1052.6071,1065.6375,1095.5793,1357.5424,1197.424,1033.0837,1500.6828,1133.0067,1332.0099,1456.2386,1152.7634,1308.4033,1292.6082,1479.7795,1574.4207,1296.3521,1076.907,1420.4969,1317.4335,1253.3557,1524.7721,1230.263,1010.1133,1255.9842,989.12931,1212.7116,1553.6967,1706.9962,1286.8555,1287.0188,1155.3591,1211.3423,1047.4446,1157.8813,1242.5602,1176.0622,1149.2529,1230.0753,943.28207,1428.0248
929.86423,1232.6781,1050.3355,782.6052,929.13369,1039.0963,881.53705,828.67201,921.83032,930.03013,737.10721,989.14382,803.19183,993.64996,1126.3689,1016.7739,799.79073,1185.0977,795.80359,847.18416,1272.1525,1051.3331,1108.5716,1077.5829,1331.3122,1097.8622,1192.1448,866.65283,1153.8553,1023.5485,1035.9002,1231.3329,1071.5476,803.65765,1092.5523,845.36208,947.68463,1297.8753,1489.6568,994.36137,945.3601,762.79883,983.47637,780.07323,846.65182,1063.9411,953.15392,895.50691,929.96969,794.56139,1031.9127
905.37239,1210.8379,960.6913,722.71129,853.2015,980.43782,794.05885,711.15917,791.71599,895.59779,661.85196,971.13298,780.32105,970.88276,1052.8233,994.06982,692.86926,1110.9681,703.28954,771.53743,1229.2561,1021.0368,961.77223,1007.6016,1309.7877,994.84477,1075.706,840.02333,1010.6009,948.41031,982.9484,1156.7636,1015.0597,767.60997,1023.0728,811.56723,841.88018,1198.2277,1411.6016,937.72767,865.50628,658.41825,885.97041,680.74991,790.25222,1016.3906,881.82788,806.90693,852.59423,740.98591,895.45119
892.27879,1199.9709,942.92842,698.34011,830.59431,953.54438,738.78195,665.34696,692.23248,884.89568,633.55439,963.64362,769.65394,959.26741,1025.7931,980.23351,649.78041,1081.2249,668.84741,707.77099,1215.1371,1010.9083,790.3932,981.2709,1301.8103,950.10965,1046.0456,829.52978,956.91283,931.5655,970.13215,1099.9853,986.28181,756.05168,1006.8795,796.33871,779.68652,1156.3065,1383.2045,914.32164,839.25826,600.65484,838.45015,618.59088,772.90311,996.18964,861.35724,776.67473,825.70084,692.80128,833.03918
884.19903,1190.9416,913.30963,679.53718,827.02648,939.05329,722.51692,647.09685,678.42668,881.68156,629.50947,957.08406,757.26791,954.74877,1007.7175,940.5059,643.546,1073.6562,661.51195,698.6476,1211.4671,1003.5366,706.77809,974.43669,1299.6789,943.59652,1038.5951,823.98689,945.96742,921.287,965.91025,1088.6162,965.6678,732.73207,990.8651,792.26495,764.25524,1110.5025,1359.9925,905.03756,833.99127,593.98335,822.89772,610.57108,768.66609,992.11791,853.22468,770.10518,817.58323,679.98197,802.86431
882.49519,1190.2097,907.3364,673.12448,826.29219,934.5549,712.77144,640.10137,670.25695,881.37787,628.93197,955.89058,756.21535,953.97565,1005.022,933.14871,639.45148,1071.0972,656.8891,697.33641,1195.9783,1002.897,677.92997,973.99454,1299.2467,936.65292,1037.3163,823.11075,941.46896,914.89607,963.98532,1087.2733,963.83721,717.56476,988.26526,791.23992,762.87804,955.81332,1356.4805,903.03752,833.09176,591.80926,810.65672,609.22046,767.95117,991.34298,850.02754,767.73698,814.11979,678.71938,798.43818
882.32699,1190.1299,907.02403,667.93675,826.26569,934.21175,709.06644,637.74234,669.51751,881.35662,628.88525,955.03894,755.76859,953.83743,1004.357,932.39232,639.226,1070.3648,653.74621,694.20733,1189.5127,1002.8626,675.20911,973.98336,1299.1926,933.89697,1037.3028,822.96975,940.43283,913.22836,962.82234,1087.2294,961.72098,708.5982,987.81343,790.91442,762.80479,934.42772,1356.3634,902.87885,832.98455,590.12632,805.15175,608.93402,767.87082,991.21887,849.71424,765.78085,813.91669,678.70168,798.10941
882.30053,1190.1108,906.99609,665.74365,826.2593,934.17055,706.79179,637.65998,669.46534,881.34852,628.87364,954.80487,754.89514,953.79045,1004.2928,932.29387,639.19778,1069.1819,653.46148,694.02096,1189.3385,1002.8585,675.04298,973.9815,1299.172,933.83928,1037.2999,822.9661,940.28457,912.97044,961.75539,1087.2226,960.86509,706.06057,987.66569,790.32837,762.7862,929.83158,1356.2162,902.6927,832.96779,589.90806,804.87187,608.64669,767.83363,991.16223,849.66234,765.51889,813.85293,678.69858,797.47722
882.20125,1190.077,906.99222,664.92289,826.2559,934.16244,706.52318,637.65388,669.42448,881.3411,628.82689,954.78365,754.30103,953.5307,1004.0921,932.23805,639.17813,1069.136,653.43984,680.80915,1189.312,1002.858,674.92164,973.98102,1299.17,933.8379,1037.2989,822.93633,940.24799,912.90977,960.36695,1087.2183,960.75969,705.64828,987.12126,790.21215,762.77675,928.8703,1356.0876,902.29481,832.96697,589.89175,804.77414,608.41642,767.83295,991.15719,849.66099,765.4642,813.83313,678.69774,797.19743
882.19841,1190.0751,906.99132,664.87574,826.25349,934.16208,706.3314,637.64642,669.33045,881.33732,628.81628,954.78084,754.28597,953.44472,1003.8149,932.11248,639.17283,1069.1001,653.4286,680.48878,1189.118,1002.858,674.90913,973.98074,1299.1698,933.83458,1037.2986,822.93365,939.9943,912.8957,960.35152,1087.2091,960.68174,703.07875,987.0279,790.20757,762.77593,928.77749,1356.0745,902.28071,832.96681,589.88304,804.77119,608.38826,767.82605,991.15272,849.66023,765.42925,813.81169,678.69724,797.18948
882.19806,1190.0751,906.99003,664.60921,826.25274,934.16208,706.28037,636.63087,669.30465,881.31911,628.81114,954.78067,754.28459,953.44021,1002.6039,932.10583,639.16036,1069.095,653.42409,680.46394,1189.011,1002.858,674.90838,973.9807,1299.1697,933.8234,1037.2985,822.92958,939.98631,912.88937,960.34659,1087.2047,960.35215,702.29993,986.96278,790.20547,762.74142,928.62053,1356.0361,902.27996,832.96671,589.88109,804.74405,608.37066,767.81231,991.14823,849.65749,765.38256,813.79741,678.69703,795.90744
882.19755,1190.075,906.98907,664.49069,826.25168,934.16183,706.25673,636.62357,669.30438,881.31839,628.80874,954.78048,754.2839,953.4385,1002.4314,932.09376,639.15716,1069.0787,653.42066,680.45259,1188.9638,1002.8579,674.90816,973.98054,1299.1696,933.82264,1037.2985,822.92879,939.98206,912.88725,960.34146,1087.1979,960.28748,702.25808,986.86179,790.19536,742.46231,928.59385,1356.0286,902.27986,832.9667,589.88006,804.74178,608.36869,767.79455,991.14319,849.65305,765.3337,813.78439,678.69684,795.7286
882.19678,1190.0744,906.98816,664.48339,826.25159,934.07721,706.25525,636.62195,669.29888,881.31745,628.80639,954.78026,754.28346,953.43562,1002.3712,932.07837,639.15126,1069.0764,653.42066,680.43525,1187.8008,1002.8579,674.82044,973.98032,1299.1695,933.82163,1037.2983,822.92856,939.97543,912.88642,960.33433,1087.1938,960.24933,702.25656,986.80937,790.16656,730.84663,928.30937,1356.0104,902.27748,832.9667,589.87659,804.73411,608.36296,767.78758,991.13623,849.65199,765.1002,813.76536,678.69682,795.65332
882.19432,1190.0736,906.98772,664.38268,826.25157,934.06759,706.25329,636.62088,669.29643,881.31693,628.80557,954.78007,754.28302,953.43336,1002.1031,932.04979,639.14619,1069.0764,653.41844,680.43219,1187.6279,1002.8579,674.81328,973.98026,1299.1695,933.77308,1037.2983,822.9283,939.97329,912.88243,960.31642,1087.1915,960.24213,702.25515,986.78729,790.15869,730.77587,928.29791,1356.0072,902.27742,832.96621,589.86719,804.73391,608.35749,767.78513,991.13449,849.65157,765.02382,813.76523,678.6967,795.63935
